gisid,longitude,latitude,study_name,year,species,site_id,site_name,county,substrate,fund_source,deployment_date,retrieval_date,sample_id,lab,lab_sample_id,lab_set_name,lab_analysis_date,analyte,wet_value,blank_corrected_value,qualifier,units,reported_as,pct_solids,dry_value,mean_is_au,county_name,wria_nr,lio_areas,ID,lipid_weight,time
148485,-122.369067,47.463217,PSMM2020,2020,Mytilus trossulus,PSS13175-000018,Seahurst,x,gravel_sand,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM018-MTW01,NOAA,119-4972,PS3916,2021-04-05T00:00:00Z,SumPAHs16,11.09,11.09,D,ng/g,wet,15.5,71.5483870967742,31.2557971014493,King,9,South Central,325,14.786666666666667,85
137372,-122.3692,47.4635,PSMM2018,2018,Mytilus trossulus,PSS13175-000018,Seahurst,x,sand,SAM,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,PSS13175-000018,NOAA,119-4286,PS3644,2018-06-27T00:00:00Z,SumPAHs16,17.0799999999998,15.84,"D,B",ng/g,wet,14.0591204037491,121.486974358973,31.2557971014493,King,9,South Central,229,16.727884144437112,88
124015,-122.361763999998,47.484481,MWPE,2013,Mytilus trossulus,CPS_SCP,Seahurst Co Pk,x,cobble_sad,NEP,2012-11-14T00:00:00Z,2013-01-09T00:00:00Z,CPS_SCP,NOAA,119-1999,MW2955,2013-11-05T00:00:00Z,SumPAHs16,71.18,71.18,D,ng/g,wet,12.4212598399999,573.049762398336,20.2945998071358,King,9,South Central,85,95.04312152533265,56
137359,-122.3859,47.5016,PSMM2018,2018,Mytilus trossulus,PSS13175-000002,Arroyo Beach,x,gravel_sand,SAM,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,PSS13175-000002,NOAA,119-4267,PS3643,2018-05-30T00:00:00Z,SumPAHs16,19.03,18.07,"D,B",ng/g,wet,14.8102383053839,128.492193087009,47.1204149685069,King,9,South Central,216,17.542756003713023,88
148472,-122.385928,47.501612,PSMM2020,2020,Mytilus trossulus,PSS13175-000002,Arroyo Beach,x,mud_sand,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM002-MTW01,NOAA,119-4947,PS3914,2021-03-22T00:00:00Z,SumPAHs16,22.94,22.94,D,ng/g,wet,14.6,157.123287671231,47.1204149685069,King,9,South Central,312,34.23880597014925,85
124106,-122.385996,47.5017489999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000002,Arroyo Beach,x,sand,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-08T00:00:00Z,16RSMP002-MTW01,NOAA,119-3229,PS3339,2016-04-27T00:00:00Z,SumPAHs16,31.98,31.98,D,ng/g,wet,16.22859236,197.059604989669,47.1204149685069,King,9,South Central,133,30.155732974571517,105
124017,-122.463279999999,47.5090999999998,MWPE,2013,Mytilus trossulus,CPS_VF,"Vashon Ferry, N End Boat Ramp",x,sand,NEP,2012-11-13T00:00:00Z,2013-01-09T00:00:00Z,CPS_VF,NOAA,119-1690,MW2885,2013-06-13T00:00:00Z,SumPAHs16,46.2999999999998,46.2999999999998,D,ng/g,wet,14.48846836,319.564489838178,8.7953846153846,King,15,South Central,86,54.9482658082512,57
124006,-122.401483333333,47.5308972222222,MWPE,2013,Mytilus trossulus,CPS_LP,Lincoln Pk,x,cobble_sad,King County,2012-11-12T00:00:00Z,2013-01-09T00:00:00Z,13CPS_LP-MTW01,NOAA,119-1731,MW2887,2013-06-26T00:00:00Z,SumPAHs16,70.4,70.4,D,ng/g,wet,15.78843885,445.895890460379,54.1743571680167,King,9,South Central,14,86.5461685257656,58
137335,-122.4016,47.5309999999998,PSMM2018,2018,Mytilus trossulus,CPS_LP,Lincoln Park,x,cobble_gravel,WDFW-TBiOS,2017-12-01T00:00:00Z,2018-03-13T00:00:00Z,CPS_LP,NOAA,119-4378,PS3649,2018-11-01T00:00:00Z,SumPAHs16,43.4699999999998,43.4699999999998,D,ng/g,wet,17.7130757014293,245.411924686193,54.1743571680167,King,9,South Central,192,43.843964464259834,102
124082,-122.641981,47.540736,MWPE,2013,Mytilus trossulus,WPS_SISM,"Sinclair Inlet, Sinclair Marina",x,cobble_sad,NEP,2012-11-13T00:00:00Z,2013-01-09T00:00:00Z,WPS_SISM,NOAA,119-1721,MW2886,2013-06-12T00:00:00Z,SumPAHs16,85.4,85.4,D,ng/g,wet,15.00893389,568.994444414866,36.5860517435321,Kitsap,15,West Sound,111,79.56621899710987,57
124130,-122.640339999999,47.5415599999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000030,Kitsap St Boat Launch,x,gravel_sand,RSMP/SAM,2015-10-27T00:00:00Z,2016-02-10T00:00:00Z,16RSMP030-MTW01,NOAA,119-3265,PS3341,2016-05-17T00:00:00Z,SumPAHs16,66.4,66.4,D,ng/g,wet,15.35284296,432.493188219259,36.5860517435321,Kitsap,15,West Sound,157,76.91524719684148,106
148495,-122.64033,47.54166,PSMM2020,2020,Mytilus trossulus,PSS13175-000030,Kitsap St Boat Launch,x,mud_silt,SAM,2019-10-27T00:00:00Z,2020-01-22T00:00:00Z,20SAM030-MTW01,NOAA,119-4988,PS3917,2021-04-20T00:00:00Z,SumPAHs16,38.7999999999998,38.7999999999998,D,ng/g,wet,15.4,251.948051948052,36.5860517435321,Kitsap,15,West Sound,335,48.499999999999744,87
137383,-122.640339999999,47.54167,PSMM2018,2018,Mytilus trossulus,PSS13175-000030,Kitsap St Boat Launch,x,mud_sand,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000030,NOAA,119-4426,PS3702,2018-09-11T00:00:00Z,SumPAHs16,60.43,60.43,D,ng/g,wet,12.9802888545735,465.552043386985,36.5860517435321,Kitsap,15,West Sound,240,72.52116890280084,84
124076,-122.66087,47.5515199999998,MWPE,2013,Mytilus trossulus,WPS_BSCB,"Bremerton Shipyard, Charleston Bch",x,cobble_sad,NEP,2012-11-14T00:00:00Z,2013-01-08T00:00:00Z,13WPS_BSCB-MTW01,NOAA,119-1759,MW2888,2013-07-16T00:00:00Z,SumPAHs16,33.49,33.49,D,ng/g,wet,15.4159486099999,217.242550862396,33.3380037783375,Kitsap,15,West Sound,64,32.46072802158628,55
124007,-122.54281,47.55622,MWPE,2013,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_mud,Kitsap Co. Public Works,2012-11-13T00:00:00Z,2013-01-08T00:00:00Z,13WPS_MASO-MTW01,NOAA,119-1768,MW2889,2013-07-22T00:00:00Z,SumPAHs16,27,27,D,ng/g,wet,14.28061407,189.0674999524,27.8882352941175,Kitsap,15,West Sound,67,26.59406069512843,56
124087,-122.54281,47.55622,PSMM2016,2016,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_gravel,Kitsap County,2015-10-26T00:00:00Z,2016-02-07T00:00:00Z,16CPS_MASO-MTW01,NOAA,119-3306,PS3343,2016-05-19T00:00:00Z,SumPAHs16,23.05,23.05,D,ng/g,wet,15.88941636,145.065114273335,27.8882352941175,Kitsap,15,West Sound,114,24.858228508035054,104
137336,-122.54281,47.55622,PSMM2018,2018,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_gravel,Kitsap Co. Public Works,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,CPS_MASO,NOAA,119-4347,PS3647,2018-10-15T00:00:00Z,SumPAHs16,27.2899999999999,27.2899999999999,D,ng/g,wet,12.660505438783,215.552215762272,27.8882352941175,Kitsap,15,West Sound,193,33.035054591946796,86
148451,-122.542824999998,47.5562639999998,PSMM2020,2020,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_gravel,Kitsap Co.,2019-10-27T00:00:00Z,2020-01-22T00:00:00Z,20CPS_MASO-MTW01,NOAA,119-4924,PS3913,2021-03-16T00:00:00Z,SumPAHs16,14.34,14.34,D,ng/g,wet,16.1,89.0683229813664,27.8882352941175,Kitsap,15,West Sound,290,17.924999999999997,87
124122,-122.59695,47.55933,PSMM2016,2016,Mytilus trossulus,PSS13175-000022,Beach Dr E,x,cobble_gravel,RSMP/SAM,2015-10-27T00:00:00Z,2016-02-10T00:00:00Z,16RSMP022-MTW01,NOAA,119-3251,PS3340,2016-05-17T00:00:00Z,SumPAHs16,25.8,25.8,D,ng/g,wet,15.0853242299999,171.027149344869,16.6396943573668,Kitsap,15,West Sound,149,27.013886749198846,106
137375,-122.596909999998,47.5594699999998,PSMM2018,2018,Mytilus trossulus,PSS13175-000022,Beach Dr E,x,cobble_gravel,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000022,NOAA,119-4289,PS3644,2018-06-27T00:00:00Z,SumPAHs16,23.75,22.48,"D,B",ng/g,wet,13.0901424647032,181.434236212786,16.6396943573668,Kitsap,15,West Sound,232,29.036009225069,84
148488,-122.59684,47.55953,PSMM2020,2020,Mytilus trossulus,PSS13175-000022,Beach Dr E,x,cobble_gravel,SAM,2019-10-27T00:00:00Z,2020-01-22T00:00:00Z,20SAM022-MTW01,NOAA,119-4975,PS3916,2021-04-05T00:00:00Z,SumPAHs16,15.16,15.16,D,ng/g,wet,15.1,100.397350993377,16.6396943573668,Kitsap,15,West Sound,328,20.767123287671232,87
124077,-122.62778,47.5603699999998,MWPE,2013,Mytilus trossulus,WPS_BSF,"Bremerton Shipyard, Ferry Term",x,cobble,NEP,2012-11-14T00:00:00Z,2013-01-09T00:00:00Z,WPS_BSF,NOAA,119-1717,MW2886,2013-06-12T00:00:00Z,SumPAHs16,49.3999999999998,49.3999999999998,D,ng/g,wet,15.5631812699999,317.415823558033,74.9730267521556,Kitsap,15,West Sound,107,58.235731726944024,56
124115,-122.606909999999,47.5700999999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000014,Point Heron East,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-05T00:00:00Z,16RSMP014-MTW01,NOAA,119-3238,PS3339,2016-04-27T00:00:00Z,SumPAHs16,20.8,20.8,D,ng/g,wet,16.76201373,124.090102388909,28.2255258899675,Kitsap,15,West Sound,142,20.86048428579067,102
148481,-122.60693,47.57011,PSMM2020,2020,Mytilus trossulus,PSS13175-000014,Point Heron East,x,cobble_gravel,SAM,2019-10-29T00:00:00Z,2020-01-21T00:00:00Z,20SAM014-MTW01,NOAA,119-4962,PS3915,2021-03-29T00:00:00Z,SumPAHs16,8.66,8.66,D,ng/g,wet,14.6999999999999,58.9115646258503,28.2255258899675,Kitsap,15,West Sound,321,12.19718309859155,84
137368,-122.606949999999,47.57011,PSMM2018,2018,Mytilus trossulus,PSS13175-000014,Point Heron East,x,cobble_gravel,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000014,NOAA,119-4276,PS3643,2018-05-30T00:00:00Z,SumPAHs16,15.99,15.0299999999999,"D,B",ng/g,wet,13.398635648067,119.340509138382,28.2255258899675,Kitsap,15,West Sound,225,18.07680153310812,84
124136,-122.62801,47.57551,PSMM2016,2016,Mytilus trossulus,PSS13175-000042,Evergreen Rotary Park,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-05T00:00:00Z,16RSMP042-MTW01,NOAA,119-3271,PS3341,2016-05-17T00:00:00Z,SumPAHs16,43.4099999999998,43.4099999999998,D,ng/g,wet,17.04058914,254.744713597382,57.3179967426709,Kitsap,15,West Sound,163,42.46295067936769,102
137390,-122.627979999998,47.5755399999998,PSMM2018,2018,Mytilus trossulus,PSS13175-000042,Evergreen Rotary Park,x,cobble_gravel,SAM,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000042,NOAA,119-4433,PS3702,2018-09-11T00:00:00Z,SumPAHs16,34.1099999999999,34.1099999999999,D,ng/g,wet,12.6401324204347,269.854767857145,57.3179967426709,Kitsap,15,West Sound,247,44.088404305293686,86
148502,-122.628159999998,47.5757699999998,PSMM2020,2020,Mytilus trossulus,PSS13175-000042,Evergreen Rotary Park,x,cobble_gravel,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM042-MTW01,NOAA,119-4995,PS3917,2021-04-20T00:00:00Z,SumPAHs16,26.84,26.84,D,ng/g,wet,15.5,173.161290322581,57.3179967426709,Kitsap,15,West Sound,342,34.41025641025641,85
148454,-122.524891999998,47.57808,PSMM2020,2020,Mytilus trossulus,CPS_RP,Rich Passage,x,bedrock_hardpan,Rich Passage Estates Homeowners Association,2019-10-27T00:00:00Z,2020-01-21T00:00:00Z,20CPS_RP-MTW01,NOAA,119-4922,PS3913,2021-03-16T00:00:00Z,SumPAHs16,14.21,14.21,D,ng/g,wet,16.1,88.2608695652174,12.5506573859242,Kitsap,15,West Sound,293,16.52325581395349,86
137350,-122.971216999999,47.5701669999998,PSMM2018,2018,Mytilus trossulus,HC_HO,Hood Canal Holly,x,mud_sand,WDFW-TBiOS,2017-12-01T00:00:00Z,2018-02-26T00:00:00Z,HC_HO,NOAA,119-4396,PS3650,2018-11-07T00:00:00Z,SumPAHs16,6.48,6.48,D,ng/g,wet,13.1977975434138,49.0991014120668,0.85340022296544,Kitsap,15,Hood Canal,207,7.0723581816930885,87
124095,-122.971557,47.57045,PSMM2016,2016,Mytilus trossulus,HC_HO,"Hood Canal, Holly",x,gravel_sand,Kitsap County,2015-10-27T00:00:00Z,2016-02-08T00:00:00Z,16HC_HO-MTW01,NOAA,119-3308,PS3343,2016-05-19T00:00:00Z,SumPAHs16,4.7,4.7,D,ng/g,wet,15.35421959,30.6104779370294,0.85340022296544,Kitsap,15,Hood Canal,122,3.854645595703061,104
124023,-122.971540399999,47.5705774999998,MWPE,2013,Mytilus trossulus,HC_HO,"Hood Canal, Holly",x,cobble_sad,Kitsap Co. Public Works,2012-11-14T00:00:00Z,2013-01-11T00:00:00Z,13HC_HO-MTW01,NOAA,119-1735,MW2887,2013-06-26T00:00:00Z,SumPAHs16,6.3,6.3,D,ng/g,wet,14.70414783,42.8450534695148,0.85340022296544,Kitsap,15,Hood Canal,32,6.572621793255227,58
148461,-122.971699999999,47.5705999999998,PSMM2020,2020,Mytilus trossulus,HC_HO,Hood Canal Holly,x,mud_silt,WDFW-TBiOS,2019-10-27T00:00:00Z,2020-01-21T00:00:00Z,20HC_HO-MTW01,NOAA,119-5026,PS3919,2021-05-05T00:00:00Z,SumPAHs16,6.3,6.3,D,ng/g,wet,15.6999999999999,40.1273885350316,0.85340022296544,Kitsap,15,Hood Canal,300,6.8478260869565215,86
137385,-122.35065,47.5876629999999,PSMM2018,2018,Mytilus trossulus,PSS13175-000034,"Elliott Bay, Harbor Island, Pier 17",x,riprap,SAM,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,PSS13175-000034,NOAA,119-4428,PS3702,2018-09-11T00:00:00Z,SumPAHs16,471,471,D,ng/g,wet,13.1537574677706,3580.72589641434,96.6934507429829,King,9,South Central,242,518.9621628951116,88
148497,-122.35065,47.5876629999999,PSMM2020,2020,Mytilus trossulus,PSS13175-000034,"Elliott Bay, Harbor Island, Pier 17",x,cobble_gravel,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM034-MTW01,NOAA,119-4990,PS3917,2021-04-20T00:00:00Z,SumPAHs16,222.099999999999,222.099999999999,D,ng/g,wet,15.4,1442.20779220777,96.6934507429829,King,9,South Central,337,267.5903614457819,85
124020,-122.35065,47.5877199999998,MWPE,2013,Mytilus trossulus,EB_P17,"Elliott Bay, Hbr Is, Pier 17",x,rock,NEP,2012-11-12T00:00:00Z,2013-01-07T00:00:00Z,13EB_P17-MTW01,NOAA,119-1917R,MW2924,2013-08-21T00:00:00Z,SumPAHs16,228.3,228.3,D,ng/g,wet,15.33012563,1489.22458634802,96.6934507429829,King,9,South Central,30,259.5295335505107,56
148511,-122.567372,47.5844269999998,PSMM2020,2020,Mytilus trossulus,SIWP,Waterman Point,x,sand,NCCOS,2019-10-28T00:00:00Z,2020-01-22T00:00:00Z,20SIWP-MTW01,NOAA,119-5047,PS3920,2021-04-28T00:00:00Z,SumPAHs16,12.6199999999999,12.6199999999999,D,ng/g,wet,18,70.1111111111111,12.4966659002068,Kitsap,15,West Sound,350,12.747474747474646,86
124083,-122.57053,47.58467,MWPE,2013,Mytilus trossulus,WPS_SIWP,"Sinclair Inlet, Waterman Pt",x,rock,NEP,2012-11-13T00:00:00Z,2013-01-09T00:00:00Z,13WPS_SIWP-MTW01,NOAA,119-1833,MW2905,2013-06-27T00:00:00Z,SumPAHs16,14.3,14.3,D,ng/g,wet,14.69364599,97.3209781270902,12.4966659002068,Kitsap,15,West Sound,70,20.188171013503556,57
123995,-122.39533,47.58934,MWPE,2013,Mytilus trossulus,CPS_AB,"Elliott Bay, Alki-Duwamish Hd",x,sand,NEP,2012-11-12T00:00:00Z,2013-01-09T00:00:00Z,13EB_AB-MTW01,NOAA,119-1914,MW2924,2013-08-21T00:00:00Z,SumPAHs16,33.28,33.28,D,ng/g,wet,15.18116242,219.21904976233,53.5220926122305,King,9,South Central,27,39.53263896839135,58
137341,-122.3815,47.5902999999999,PSMM2018,2018,Mytilus trossulus,CPS_SP,Seacrest Park,x,cobble_gravel,WDFW-TBiOS,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,CPS_SP,NOAA,119-4382,PS3649,2018-11-01T00:00:00Z,SumPAHs16,206.78,206.78,D,ng/g,wet,14.8273468679507,1394.5853013458,53.5220926122305,King,9,South Central,198,219.23928550347318,88
148459,-122.3876,47.59543,PSMM2020,2020,Mytilus trossulus,EBDH,Duwamish Head,x,mud_sand,NCCOS,2019-10-30T00:00:00Z,2020-01-21T00:00:00Z,20EBDH-MTW01,NOAA,119-5031,PS3919,2021-05-05T00:00:00Z,SumPAHs16,74.9099999999998,74.9099999999998,D,ng/g,wet,16.8999999999998,443.254437869822,53.5220926122305,King,9,South Central,298,84.16853932584247,83
148492,-122.596299999999,47.6019,PSMM2020,2020,Mytilus trossulus,PSS13175-000026,N of Illahee State Park,x,sand,SAM,2019-10-28T00:00:00Z,2020-01-22T00:00:00Z,20SAM026-MTW01,NOAA,119-4979,PS3916,2021-04-05T00:00:00Z,SumPAHs16,12.16,12.16,D,ng/g,wet,16.5,73.6969696969697,28.2255258899675,Kitsap,15,West Sound,332,15.39240506329114,86
137379,-122.596080999999,47.602367,PSMM2018,2018,Mytilus trossulus,PSS13175-000026,N of Illahee State Park,x,mud_silt,SAM,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000026,NOAA,119-4293,PS3644,2018-06-27T00:00:00Z,SumPAHs16,15.41,14.14,"D,B",ng/g,wet,12.4417296254621,123.857377260982,28.2255258899675,Kitsap,15,West Sound,236,20.593428081437477,86
137347,-122.343675,47.6073349999999,PSMM2018,2018,Mytilus trossulus,EB_P59,"Seattle Aquarium, Pier 59",x,NA,WDFW-TBiOS,2017-12-06T00:00:00Z,2018-02-28T00:00:00Z,EB_P59,NOAA,119-4394,PS3650,2018-11-07T00:00:00Z,SumPAHs16,1995.08999999998,1995.08999999998,D,ng/g,wet,11.7441002949852,16988.019089482,90.471410941999,King,8,South Central,204,2688.4107956052662,84
148458,-122.343675,47.6073349999999,PSMM2020,2020,Mytilus trossulus,EB_P59,"Seattle Aquarium, Pier 59",x,"NA",WDFW-TBiOS,2019-10-28T00:00:00Z,2020-01-22T00:00:00Z,20EB_P59-MTW01,NOAA,119-5025,PS3919,2021-05-05T00:00:00Z,SumPAHs16,585.2,585.2,D,ng/g,wet,16.3,3590.18404907973,90.471410941999,King,8,South Central,297,688.4705882352941,86
124021,-122.342490999999,47.607429,MWPE,2013,Mytilus trossulus,EB_P59,"Elliott Bay, Seattle Aquarium, Pier 59",x,mud_sand,NEP,2012-11-12T00:00:00Z,2013-01-09T00:00:00Z,13EB_P59-MTW01,NOAA,119-1918,MW2924,2013-08-21T00:00:00Z,SumPAHs16,277,277,D,ng/g,wet,15.1680197299999,1826.21070469823,90.471410941999,King,8,South Central,31,326.64268967620217,58
124126,-122.596605999998,47.6033339999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000026,N of Illahee State Park,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-07T00:00:00Z,16RSMP026-MTW01,NOAA,119-3255,PS3340,2016-05-17T00:00:00Z,SumPAHs16,20.7399999999998,20.7399999999998,D,ng/g,wet,15.15813468,136.824223018449,28.2255258899675,Kitsap,15,West Sound,153,21.513710634365854,104
137388,-122.669979999999,47.60253,PSMM2018,2018,Mytilus trossulus,PSS13175-000038,Rocky Point,x,bedrock_hardpan,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000038,NOAA,119-4431,PS3702,2018-09-11T00:00:00Z,SumPAHs16,21.8999999999998,21.8999999999998,D,ng/g,wet,13.1874195328305,166.067364016736,31.0757737459979,Kitsap,15,West Sound,245,26.535562538040576,84
148500,-122.66992,47.60255,PSMM2020,2020,Mytilus trossulus,PSS13175-000038,Rocky Point,x,bedrock_hardpan,SAM,2019-10-30T00:00:00Z,2020-01-21T00:00:00Z,20SAM038-MTW01,NOAA,119-4993,PS3917,2021-04-20T00:00:00Z,SumPAHs16,13.83,13.83,D,ng/g,wet,15.4,89.8051948051948,31.0757737459979,Kitsap,15,West Sound,340,17.50632911392405,83
124134,-122.66997,47.60255,PSMM2016,2016,Mytilus trossulus,PSS13175-000038,Rocky Point,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-05T00:00:00Z,16RSMP038-MTW01,NOAA,119-3269,PS3341,2016-05-17T00:00:00Z,SumPAHs16,27.1,27.1,D,ng/g,wet,16.27799371,166.48243317204,31.0757737459979,Kitsap,15,West Sound,161,24.596966697165666,102
137397,-122.707806,47.6103329999998,PSMM2018,2018,Mytilus trossulus,PSS13175-000054,"Dyes Inlet, Chico Bay",x,cobble_gravel,SAM,2017-12-02T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000054,NOAA,119-4323,PS3646,2018-10-01T00:00:00Z,SumPAHs16,23.17,23.17,D,ng/g,wet,14.3234114418408,161.763139277817,15.6299759551161,Kitsap,15,West Sound,254,20.84245453086311,85
148508,-122.70734,47.6105299999998,PSMM2020,2020,Mytilus trossulus,PSS13175-000054,"Dyes Inlet, Chico Bay",x,cobble_gravel,SAM,2019-10-27T00:00:00Z,2020-01-20T00:00:00Z,20SAM054-MTW01,NOAA,119-5110,PS3949,2021-06-02T00:00:00Z,SumPAHs16,17.8,17.8,D,ng/g,wet,16.6,107.228915662651,15.6299759551161,Kitsap,15,West Sound,348,18.93617021276596,85
148457,-122.361009999998,47.61854,PSMM2020,2020,Mytilus trossulus,EB_ME,Elliot Bay Myrtle Edwards,x,cobble_gravel,King Co.,2019-10-28T00:00:00Z,2020-01-07T00:00:00Z,20EB_ME-MTW01,NOAA,119-4939,PS3914,2021-03-22T00:00:00Z,SumPAHs16,1581.7,1581.7,D,ng/g,wet,16.8999999999998,9359.17159763313,90.471410941999,King,8,South Central,296,1797.3863636363637,71
137346,-122.361032609999,47.6185559799998,PSMM2018,2018,Mytilus trossulus,EB_ME,Elliot Bay Myrtle Edwards,x,gravel_sand,King County,2017-12-01T00:00:00Z,2018-01-19T00:00:00Z,EB_ME,NOAA,119-4359,PS3648,2018-10-24T00:00:00Z,SumPAHs16,459.339999999999,459.339999999999,D,ng/g,wet,14.5257234726687,3162.25213060319,90.471410941999,King,8,South Central,203,482.31085612352473,49
124093,-122.36108,47.61862,PSMM2016,2016,Mytilus trossulus,EB_ME,"Elliott Bay, Myrtle Edwards",x,cobble_gravel,King County,2015-10-26T00:00:00Z,2016-02-09T00:00:00Z,16EB_ME-MTW01,NOAA,119-3305,PS3343,2016-05-19T00:00:00Z,SumPAHs16,350.35,350.35,D,ng/g,wet,14.87703016,2354.97270780553,90.471410941999,King,8,South Central,120,353.2233383389656,106
124019,-122.36122,47.61865,MWPE,2013,Mytilus trossulus,EB_ME,"Elliott Bay, Myrtle Edwards",x,rock,NEP,2012-11-12T00:00:00Z,2013-01-07T00:00:00Z,13EB_ME-MTW01,NOAA,119-1916,MW2924,2013-08-21T00:00:00Z,SumPAHs16,475.399999999999,475.399999999999,D,ng/g,wet,14.82337087,3207.09779286525,90.471410941999,King,8,South Central,29,493.63546425907697,56
124154,-122.594947,47.6158679999998,PSMM2016,2016,Mytilus trossulus,WPS_IC,Illahee Creek,x,cobble_gravel,Kitsap County,2015-10-26T00:00:00Z,2016-02-07T00:00:00Z,16WPS_IC-MTW01,NOAA,119-3309,PS3343,2016-05-19T00:00:00Z,SumPAHs16,15.92,15.92,D,ng/g,wet,15.66299392,101.640849005703,31.5750386797318,Kitsap,15,West Sound,181,19.809389919094542,104
124078,-122.5949767,47.6158715999998,MWPE,2013,Mytilus trossulus,WPS_IC,Illahee Creek,x,cobble_sad,Kitsap Co. Public Works,2012-11-13T00:00:00Z,2013-01-08T00:00:00Z,13WPS_IC-MTW01,NOAA,119-1766,MW2889,2013-07-22T00:00:00Z,SumPAHs16,22.39,22.39,D,ng/g,wet,16.4480497099999,136.125561356903,31.5750386797318,Kitsap,15,West Sound,65,17.5795804836547,56
137363,-122.5275,47.618889,PSMM2018,2018,Mytilus trossulus,PSS13175-000006,Eagle Harbor Dr,x,mud_silt,SAM,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000006,NOAA,119-4271,PS3643,2018-05-30T00:00:00Z,SumPAHs16,93.23,92.2699999999998,"D,B",ng/g,wet,14.8360655737704,628.40110497238,9.01016489722159,Kitsap,15,West Sound,220,104.35631350732434,86
148476,-122.5275,47.61889,PSMM2020,2020,Mytilus trossulus,PSS13175-000006,Eagle Harbor Dr,x,mud_silt,SAM,2019-10-27T00:00:00Z,2020-01-21T00:00:00Z,20SAM006-MTW01,NOAA,119-4957,PS3915,2021-03-29T00:00:00Z,SumPAHs16,107.28,107.28,D,ng/g,wet,13.8,777.391304347826,9.01016489722159,Kitsap,15,West Sound,316,127.71428571428572,86
124110,-122.5275,47.6188999999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000006,Eagle Harbor Dr,x,cobble_mud_silt,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-07T00:00:00Z,16RSMP006-MTW01,NOAA,119-3233,PS3339,2016-04-27T00:00:00Z,SumPAHs16,221.5,221.5,D,ng/g,wet,16.90073105,1310.59419468128,9.01016489722159,Kitsap,15,West Sound,137,221.5241689514051,104
124123,-122.496555,47.622225,PSMM2016,2016,Mytilus trossulus,PSS13175-000023,Wing Point,x,mud_sand,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-07T00:00:00Z,16RSMP023-MTW01,NOAA,119-3252,PS3340,2016-05-17T00:00:00Z,SumPAHs16,417.5,417.5,D,ng/g,wet,18.66007194,2237.39759065471,38.1489005736138,Kitsap,15,West Sound,150,295.0303137216748,104
137376,-122.4964056,47.6222884,PSMM2018,2018,Mytilus trossulus,PSS13175-000023,Wing Point,x,sand,SAM,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000023,NOAA,119-4290,PS3644,2018-06-27T00:00:00Z,SumPAHs16,64.39,63.1199999999998,"D,B",ng/g,wet,14.2763649962602,451.025173542896,38.1489005736138,Kitsap,15,West Sound,233,68.31918194690053,86
148489,-122.496305,47.6225179999999,PSMM2020,2020,Mytilus trossulus,PSS13175-000023,Wing Point,x,sand,SAM,2019-10-27T00:00:00Z,2020-01-21T00:00:00Z,20SAM023-MTW01,NOAA,119-4976,PS3916,2021-04-05T00:00:00Z,SumPAHs16,69.8199999999998,69.8199999999998,D,ng/g,wet,15.6,447.564102564101,38.1489005736138,Kitsap,15,West Sound,329,81.18604651162767,86
